TICKER	NAME	EXCHANGE
PNFP	Pinnacle Financial Partners	NASDAQ
PXLW	Pixelworks	NASDAQ
PZZI	Pizza Inn Holdings	NASDAQ
PLNR	Planar Systems	NASDAQ
PLPM	Planet Payment	NASDAQ
PLXS	Plexus Corp.	NASDAQ
PLUG	Plug Power	NASDAQ
PLBC	Plumas Bancorp	NASDAQ
PSTI	Pluristem Therapeutics	NASDAQ
PLXT	PLX Technology	NASDAQ
PMCS	PMC +AC0- Sierra	NASDAQ
PMFG	PMFG	NASDAQ
PBSK	Poage Bankshares	NASDAQ
PTSX	Point.360	NASDAQ
PNTR	Pointer Telocation Ltd.	NASDAQ
PCOM	Points International	NASDAQ
PTEK	PokerTek	NASDAQ
PBCP	Polonia Bancorp	NASDAQ
PLCM	Polycom	NASDAQ
POOL	Pool Corporation	NASDAQ
POPE	Pope Resources	NASDAQ
BPOP	Popular	NASDAQ
BPOPM	Popular	NASDAQ
BPOPN	Popular	NASDAQ
PBIB	Porter Bancorp	NASDAQ
PRAA	Portfolio Recovery Associates	NASDAQ
PTLA	Portola Pharmaceuticals	NASDAQ
PSTR	PostRock Energy Corporation	NASDAQ
PCH	Potlatch Corporation	NASDAQ
POWL	Powell Industries	NASDAQ
POWI	Power Integrations	NASDAQ
PSIX	Power Solutions International	NASDAQ
PWER	Power+AC0-One	NASDAQ
POWR	PowerSecure International	NASDAQ
PSCC	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCD	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCE	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCF	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCH	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCI	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCM	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCT	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PSCU	PowerShares Exchange+AC0-Traded Fund Trust II PowerShares S+ACY-P Smal	NASDAQ
PRFZ	PowerShares FTSE RAFI US 1500 Small+AC0-Mid Portfolio	NASDAQ
PAGG	PowerShares Global Agriculture Portfolio	NASDAQ
PSAU	PowerShares Global Gold +ACY- Precious Metals Portfolio	NASDAQ
PMNA	PowerShares MENA Frontier Countries Portfolio	NASDAQ
PNQI	PowerShares NASDAQ Internet Portfolio	NASDAQ
QQQ	PowerShares QQQ Trust	NASDAQ
POZN	Pozen	NASDAQ
PRAN	Prana Biotechnology Ltd	NASDAQ
PFBC	Preferred Bank	NASDAQ
PLPC	Preformed Line Products Company	NASDAQ
PRXI	Premier Exhibitions	NASDAQ
PFBI	Premier Financial Bancorp	NASDAQ
PRGX	PRGX Global	NASDAQ
PCLN	priceline.com Incorporated	NASDAQ
PSMT	PriceSmart	NASDAQ
PBMD	Prima BioMed Ltd	NASDAQ
PACQ	Prime Acquisition Corp.	NASDAQ
PACQU	Prime Acquisition Corp.	NASDAQ
PACQW	Prime Acquisition Corp.	NASDAQ
PNRG	PrimeEnergy Corporation	NASDAQ
PRMW	Primo Water Corporation	NASDAQ
PRIM	Primoris Services Corporation	NASDAQ
PVTB	PrivateBancorp	NASDAQ
PVTBP	PrivateBancorp	NASDAQ
PKT	Procera Networks	NASDAQ
PDEX	Pro+AC0-Dex	NASDAQ
IPDN	Professional Diversity Network	NASDAQ
PGNX	Progenics Pharmaceuticals Inc.	NASDAQ
PRGS	Progress Software Corporation	NASDAQ
PFPT	Proofpoint	NASDAQ
PRPH	ProPhase Labs	NASDAQ
BIB	ProShares Trust ProShares Ultra Nasdaq Biotechnology	NASDAQ
BIS	ProShares Trust ProShares UltraShort Nasdaq Biotechnology	NASDAQ
TQQQ	ProShares UltraPro QQQ	NASDAQ
SQQQ	ProShares UltraPro Short QQQ 	NASDAQ
PSEC	Prospect Capital Corporation	NASDAQ
PGRX	Prospect Global Resources Inc.	NASDAQ
PRTA	Prothena Corporation plc	NASDAQ
PWX	Providence and Worcester Railroad Company	NASDAQ
PROV	Provident Financial Holdings	NASDAQ
PBIP	Prudential Bancorp	NASDAQ
PSBH	PSB Holdings	NASDAQ
PSDV	pSivida Corp.	NASDAQ
PMD	Psychemedics Corporation	NASDAQ
PMTC	PTC Inc.	NASDAQ
PTCT	PTC Therapeutics	NASDAQ
PULB	Pulaski Financial Corp.	NASDAQ
PCYO	Pure Cycle Corporation	NASDAQ
PVFC	PVF Capital Corp.	NASDAQ
QADA	QAD Inc.	NASDAQ
QADB	QAD Inc.	NASDAQ
QCCO	QC Holdings	NASDAQ
QCRH	QCR Holdings	NASDAQ
QGEN	Qiagen N.V.	NASDAQ
QIWI	QIWI plc	NASDAQ
QKLS	QKL Stores	NASDAQ
QLIK	Qlik Technologies Inc.	NASDAQ
QLGC	QLogic Corporation	NASDAQ
QLTI	QLT Inc.	NASDAQ
QCOM	QUALCOMM Incorporated	NASDAQ
QLTY	Quality Distribution	NASDAQ
QSII	Quality Systems	NASDAQ
QBAK	Qualstar Corporation	NASDAQ
QLYS	Qualys	NASDAQ
QTWW	Quantum Fuel Systems Technologies Worldwide	NASDAQ
QCOR	Questcor Pharmaceuticals	NASDAQ
QUIK	QuickLogic Corporation	NASDAQ
QDEL	Quidel Corporation	NASDAQ
QNST	QuinStreet	NASDAQ
DFZ	R.G. Barry Corporation	NASDAQ
RRD	R.R. Donnelley +ACY- Sons Company	NASDAQ
RADA	Rada Electronics Industries Limited	NASDAQ
RDCM	Radcom Ltd.	NASDAQ
ROIA	Radio One	NASDAQ
ROIAK	Radio One	NASDAQ
RSYS	RadiSys Corporation	NASDAQ
RDNT	RadNet	NASDAQ
RDWR	Radware Ltd.	NASDAQ
RMBS	Rambus	NASDAQ
RAND	Rand Capital Corporation	NASDAQ
RLOG	Rand Logistics	NASDAQ
GOLD	Randgold Resources Limited	NASDAQ
RPTP	Raptor Pharmaceutical Corp.	NASDAQ
RAVN	Raven Industries	NASDAQ
ROLL	RBC Bearings Incorporated	NASDAQ
RCMT	RCM Technologies	NASDAQ
RDA	RDA Microelectronics	NASDAQ
RLOC	ReachLocal	NASDAQ
RDI	Reading International Inc	NASDAQ
RDIB	Reading International Inc	NASDAQ
RSOL	Real Goods Solar	NASDAQ
RNWK	RealNetworks	NASDAQ
RP	RealPage	NASDAQ
RCPT	Receptos	NASDAQ
RCON	Recon Technology	NASDAQ
RECV	Recovery Energy	NASDAQ
RRGB	Red Robin Gourmet Burgers	NASDAQ
RDHL	Redhill Biopharma Ltd.	NASDAQ
REDF	Rediff.com India Limited	NASDAQ
RGDO	Regado BioSciences	NASDAQ
REGN	Regeneron Pharmaceuticals	NASDAQ
RGLS	Regulus Therapeutics Inc.	NASDAQ
REIS	Reis	NASDAQ
RELV	Reliv+ACYAIw-39	NASDAQ
MARK	Remark Media	NASDAQ
REMY	Remy International	NASDAQ
RNST	Renasant Corporation	NASDAQ
REGI	Renewable Energy Group	NASDAQ
RCII	Rent+AC0-A+AC0-Center Inc.	NASDAQ
RENT	Rentrak Corporation	NASDAQ
RGEN	Repligen Corporation	NASDAQ
RPRX	Repros Therapeutics Inc.	NASDAQ
RPRXW	Repros Therapeutics Inc.	NASDAQ
RPRXZ	Repros Therapeutics Inc.	NASDAQ
RJET	Republic Airways Holdings	NASDAQ
RBCAA	Republic Bancorp	NASDAQ
FRBK	Republic First Bancorp	NASDAQ
REFR	Research Frontiers Incorporated	NASDAQ
BBRY	Research In Motion Limited	NASDAQ
REXI	Resource America	NASDAQ
RECN	Resources Connection	NASDAQ
RGDX	Response Genetics	NASDAQ
MKTG	Responsys	NASDAQ
ROIC	Retail Opportunity Investments Corp.	NASDAQ
ROICU	Retail Opportunity Investments Corp.	NASDAQ
ROICW	Retail Opportunity Investments Corp.	NASDAQ
RVLT	Revolution Lighting Technologies	NASDAQ
REXX	Rex Energy Corporation	NASDAQ
RFIL	RF Industries	NASDAQ
RFMD	RF Micro Devices	NASDAQ
RGCO	RGC Resources Inc.	NASDAQ
RELL	Richardson Electronics	NASDAQ
RICK	Rick+ACYAIw-39	NASDAQ
RIGL	Rigel Pharmaceuticals	NASDAQ
RNET	RigNet	NASDAQ
RIMG	Rimage Corporation	NASDAQ
RITT	RIT Technologies Ltd.	NASDAQ
RIVR	River Valley Bancorp.	NASDAQ
RVBD	Riverbed Technology	NASDAQ
RVSB	Riverview Bancorp Inc	NASDAQ
RLJE	RLJ Entertainment	NASDAQ
ROCM	Rochester Medical Corporation	NASDAQ
RCKB	Rockville Financial	NASDAQ
RMTI	Rockwell Medical	NASDAQ
RCKY	Rocky Brands	NASDAQ
RMCF	Rocky Mountain Chocolate Factory	NASDAQ
RSTI	Rofin+AC0-Sinar Technologies	NASDAQ
ROMA	Roma Financial Corporation	NASDAQ
ROSG	Rosetta Genomics Ltd.	NASDAQ
ROSE	Rosetta Resources Inc.	NASDAQ
ROST	Ross Stores	NASDAQ
ROVI	Rovi Corporation	NASDAQ
RBPAA	Royal Bancshares of Pennsylvania	NASDAQ
RGLD	Royal Gold	NASDAQ
ROYL	Royale Energy	NASDAQ
FUND	Royce Focus Trust	NASDAQ
RPXC	RPX Corporation	NASDAQ
RRST	RRSat Global Communications Network Ltd.	NASDAQ
RTIX	RTI Biologics	NASDAQ
RBCN	Rubicon Technology	NASDAQ
RTEC	Rudolph Technologies	NASDAQ
RUE	rue21	NASDAQ
RUSHA	Rush Enterprises	NASDAQ
RUSHB	Rush Enterprises	NASDAQ
RUTH	Ruth+ACYAIw-39	NASDAQ
RYAAY	Ryanair Holdings plc	NASDAQ
STBA	S+ACY-T Bancorp	NASDAQ
SANW	S+ACY-W Seed Company	NASDAQ
SANWZ	S+ACY-W Seed Company	NASDAQ
SYBT	S.Y. Bancorp	NASDAQ
SYBTP	S.Y. Bancorp	NASDAQ
SBRA	Sabra Healthcare REIT	NASDAQ
SBRAP	Sabra Healthcare REIT	NASDAQ
SAFT	Safety Insurance Group	NASDAQ
SGNT	Sagent Pharmaceuticals	NASDAQ
SAIA	Saia	NASDAQ
SALM	Salem Communications Corporation	NASDAQ
SAL	Salisbury Bancorp	NASDAQ
SLXP	Salix Pharmaceuticals	NASDAQ
SAFM	Sanderson Farms	NASDAQ
SNDK	SanDisk Corporation	NASDAQ
SASR	Sandy Spring Bancorp	NASDAQ
SGMO	Sangamo BioSciences	NASDAQ
SANM	Sanmina Corporation	NASDAQ
GCVRZ	Sanofi	NASDAQ
SNTS	Santarus	NASDAQ
SPNS	Sapiens International Corporation N.V.	NASDAQ
SAPE	Sapient Corporation	NASDAQ
SRPT	Sarepta Therapeutics	NASDAQ
SVNT	Savient Pharmaceuticals Inc	NASDAQ
SBFG	SB Financial Group	NASDAQ
SBAC	SBA Communications Corporation	NASDAQ
SCSC	ScanSource	NASDAQ
SCBT	SCBT Financial Corporation	NASDAQ
RMGN	SCG Financial Acquisition Corp	NASDAQ
SMIT	Schmitt Industries	NASDAQ
SCHN	Schnitzer Steel Industries	NASDAQ
SCHL	Scholastic Corporation	NASDAQ
SCLN	SciClone Pharmaceuticals	NASDAQ
SGMS	Scientific Games Corp	NASDAQ
SQI	SciQuest	NASDAQ
SEAC	SeaChange International	NASDAQ
SBCF	Seacoast Banking Corporation of Florida	NASDAQ
STX	Seagate Technology.	NASDAQ
SHIP	Seanergy Maritime Holdings Corp	NASDAQ
SHLD	Sears Holdings Corporation	NASDAQ
SHOS	Sears Hometown and Outlet Stores	NASDAQ
SGEN	Seattle Genetics	NASDAQ
SNFCA	Security National Financial Corporation	NASDAQ
SEIC	SEI Investments Company	NASDAQ
SCSS	Select Comfort Corporation	NASDAQ
SLTC	Selectica	NASDAQ
SIGI	Selective Insurance Group	NASDAQ
LEDS	SemiLEDS Corporation	NASDAQ
SMTC	Semtech Corporation	NASDAQ
SENEA	Seneca Foods Corp.	NASDAQ
SENEB	Seneca Foods Corp.	NASDAQ
SNMX	Senomyx	NASDAQ
SQNM	Sequenom	NASDAQ
SREV	ServiceSource International	NASDAQ
SEV	Sevcon	NASDAQ
SVBI	Severn Bancorp Inc	NASDAQ
SGOC	SGOCO Group	NASDAQ
GAME	Shanda Games Limited	NASDAQ
SMED	Sharps Compliance Corp	NASDAQ
SHEN	Shenandoah Telecommunications Co	NASDAQ
VALV	Shengkai Innovations	NASDAQ
SHFL	SHFL Entertainment	NASDAQ
SHLO	Shiloh Industries	NASDAQ
SHPG	Shire plc	NASDAQ
SCVL	Shoe Carnival	NASDAQ
SHBI	Shore Bancshares Inc	NASDAQ
SHOR	ShoreTel	NASDAQ
SFLY	Shutterfly	NASDAQ
SIFI	SI Financial Group	NASDAQ
SIEB	Siebert Financial Corp.	NASDAQ
BSRR	Sierra Bancorp	NASDAQ
SWIR	Sierra Wireless	NASDAQ
SIFY	Sify Technologies Limited	NASDAQ
SIGA	SIGA Technologies Inc.	NASDAQ
SIGM	Sigma Designs	NASDAQ
SIAL	Sigma+AC0-Aldrich Corporation	NASDAQ
SGMA	SigmaTron International	NASDAQ
SBNY	Signature Bank	NASDAQ
SBNYW	Signature Bank	NASDAQ
SLGN	Silgan Holdings	NASDAQ
SILC	Silicom Ltd	NASDAQ
SGI	Silicon Graphics International Corp	NASDAQ
SIMG	Silicon Image	NASDAQ
SLAB	Silicon Laboratories	NASDAQ
SIMO	Silicon Motion Technology Corporation	NASDAQ
SPIL	Siliconware Precision Industries Company	NASDAQ
SSRI	Silver Standard Resources Inc.	NASDAQ
SFNC	Simmons First National Corporation	NASDAQ
SMPL	Simplicity Bancorp Inc.	NASDAQ
SLP	Simulations Plus	NASDAQ
SINA	Sina Corporation	NASDAQ
SBGI	Sinclair Broadcast Group	NASDAQ
SCOK	SinoCoking Coal and Coke Chemical Industries	NASDAQ
SINO	Sino+AC0-Global Shipping America	NASDAQ
SVA	Sinovac Biotech	NASDAQ
SIRI	Sirius XM Radio Inc.	NASDAQ
SIRO	Sirona Dental Systems	NASDAQ
SKUL	Skullcandy	NASDAQ
MOBI	Sky+AC0-mobi Limited	NASDAQ
SPU	SkyPeople Fruit Juice	NASDAQ
SKBI	Skystar Bio+AC0-Pharmaceutical Company	NASDAQ
SKYW	SkyWest	NASDAQ
SWKS	Skyworks Solutions	NASDAQ
ISM	SLM Corporation	NASDAQ
JSM	SLM Corporation	NASDAQ
OSM	SLM Corporation	NASDAQ
SLM	SLM Corporation	NASDAQ
SLMAP	SLM Corporation	NASDAQ
SLMBP	SLM Corporation	NASDAQ
SMT	SMART Technologies Inc.	NASDAQ
SPRO	SmartPros Ltd.	NASDAQ
SWHC	Smith +ACY- Wesson Holding Corporation	NASDAQ
SMSI	Smith Micro Software	NASDAQ
SMTX	SMTC Corporation	NASDAQ
LNCE	Snyder+ACYAIw-39	NASDAQ
SODA	SodaStream International Ltd.	NASDAQ
SOHU	Sohu.com Inc.	NASDAQ
SLRC	Solar Capital Ltd.	NASDAQ
SUNS	Solar Senior Capital Ltd.	NASDAQ
SCTY	SolarCity Corporation	NASDAQ
SZYM	Solazyme	NASDAQ
SLTM	Solta Medical	NASDAQ
SONC	Sonic Corp.	NASDAQ
SOFO	Sonic Foundry	NASDAQ
SONS	Sonus Networks	NASDAQ
SORL	SORL Auto Parts	NASDAQ
SOHO	Sotherly Hotels Inc.	NASDAQ
SFBC	Sound Financial Bancorp	NASDAQ
SDBT	SoundBite Communications	NASDAQ
FIRE	Sourcefire	NASDAQ
SOCB	Southcoast Financial Corporation	NASDAQ
SFST	Southern First Bancshares	NASDAQ
SMBC	Southern Missouri Bancorp	NASDAQ
SONA	Southern National Bancorp of Virginia	NASDAQ
SBSI	Southside Bancshares	NASDAQ
OKSB	Southwest Bancorp	NASDAQ
OKSBP	Southwest Bancorp	NASDAQ
SPBC	SP Bancorp	NASDAQ
SPAN	Span+AC0-America Medical Systems	NASDAQ
SBSA	Spanish Broadcasting System	NASDAQ
SGRP	SPAR Group	NASDAQ
SPAR	Spartan Motors	NASDAQ
SPTN	Spartan Stores	NASDAQ
SPPI	Spectrum Pharmaceuticals	NASDAQ
SPEX	Spherix Incorporated	NASDAQ
SPIR	Spire Corporation	NASDAQ
SAVE	Spirit Airlines	NASDAQ
SPLK	Splunk Inc.	NASDAQ
SPCHA	Sport Chalet	NASDAQ
SPCHB	Sport Chalet	NASDAQ
SPRD	Spreadtrum Communications	NASDAQ
SPSC	SPS Commerce	NASDAQ
SSNC	SS+ACY-C Technologies Holdings	NASDAQ
STAA	STAAR Surgical Company	NASDAQ
STMP	Stamps.com Inc.	NASDAQ
STND	Standard Financial Corp.	NASDAQ
STAN	Standard Parking Corporation	NASDAQ
STLY	Stanley Furniture Company	NASDAQ
SPLS	Staples	NASDAQ
SBLK	Star Bulk Carriers Corp.	NASDAQ
STSI	Star Scientific	NASDAQ
SBUX	Starbucks Corporation	NASDAQ
STRZA	Starz	NASDAQ
STRZB	Starz	NASDAQ
STFC	State Auto Financial Corporation	NASDAQ
STBZ	State Bank Financial Corporation.	NASDAQ
SIBC	State Investors Bancorp	NASDAQ
GASS	StealthGas	NASDAQ
STEC	STEC	NASDAQ
STLD	Steel Dynamics	NASDAQ
SMRT	Stein Mart	NASDAQ
STNR	Steiner Leisure Limited	NASDAQ
STEL	StellarOne Corporation	NASDAQ
STEM	StemCells	NASDAQ
STML	Stemline Therapeutics	NASDAQ
STXS	Stereotaxis	NASDAQ
SRCL	Stericycle	NASDAQ
STRL	Sterling Construction Company Inc	NASDAQ
STSA	Sterling Financial Corporation	NASDAQ
SHOO	Steven Madden	NASDAQ
SSFN	Stewardship Financial Corp	NASDAQ
STEI	Stewart Enterprises	NASDAQ
SSYS	Stratasys	NASDAQ
SDIX	Strategic Diagnostics Inc.	NASDAQ
STRT	Strattec Security Corporation	NASDAQ
STRS	Stratus Properties	NASDAQ
STRA	Strayer Education	NASDAQ
STRM	Streamline Health Solutions	NASDAQ
STB	Student Transportation Inc	NASDAQ
SCMP	Sucampo Pharmaceuticals	NASDAQ
SUBK	Suffolk Bancorp	NASDAQ
SUMR	Summer Infant	NASDAQ
SMMF	Summit Financial Group	NASDAQ
SSBI	Summit State Bank	NASDAQ
SNBC	Sun Bancorp	NASDAQ
SNHY	Sun Hydraulics Corporation	NASDAQ
SNSS	Sunesis Pharmaceuticals	NASDAQ
STKL	SunOpta	NASDAQ
SPWR	SunPower Corporation	NASDAQ
SSH	Sunshine Heart Inc	NASDAQ
SMCI	Super Micro Computer	NASDAQ
SCON	Superconductor Technologies Inc.	NASDAQ
SGC	Superior Uniform Group	NASDAQ
SUPN	Supernus Pharmaceuticals	NASDAQ
SPPR	Supertel Hospitality	NASDAQ
SPPRO	Supertel Hospitality	NASDAQ
SPPRP	Supertel Hospitality	NASDAQ
SUPX	Supertex	NASDAQ
SPRT	support.com	NASDAQ
SRDX	SurModics	NASDAQ
SUSQ	Susquehanna Bancshares	NASDAQ
SBBX	Sussex Bancorp	NASDAQ
SUTR	Sutor Technology Group Limited	NASDAQ
STRN	Sutron Corporation	NASDAQ
SIVB	SVB Financial Group	NASDAQ
SIVBO	SVB Financial Group	NASDAQ
SWSH	Swisher Hygiene	NASDAQ
SYKE	Sykes Enterprises	NASDAQ
SYMC	Symantec Corporation	NASDAQ
SYMM	Symmetricom	NASDAQ
SYNC	Synacor	NASDAQ
GEVA	Synageva BioPharma Corp.	NASDAQ
SYNL	Synalloy Corporation	NASDAQ
SYNA	Synaptics Incorporated	NASDAQ
SNCR	Synchronoss Technologies	NASDAQ
SURG	Synergetics USA	NASDAQ
SGYP	Synergy Pharmaceuticals	NASDAQ
SGYPU	Synergy Pharmaceuticals	NASDAQ
SGYPW	Synergy Pharmaceuticals	NASDAQ
ELOS	Syneron Medical Ltd.	NASDAQ
SNPS	Synopsys	NASDAQ
SNTA	Synta Pharmaceuticals Corp.	NASDAQ
SYNT	Syntel	NASDAQ
SYMX	Synthesis Energy Systems	NASDAQ
SYNM	Syntroleum Corporation	NASDAQ
SYUT	Synutra International	NASDAQ
SYPR	Sypris Solutions	NASDAQ
TROW	T. Rowe Price Group	NASDAQ
TAIT	Taitron Components Incorporated	NASDAQ
TTWO	Take+AC0-Two Interactive Software	NASDAQ
TBAC	Tandy Brands Accessories	NASDAQ
TLF	Tandy Leather Factory	NASDAQ
TNGO	Tangoe	NASDAQ
TRGT	Targacept	NASDAQ
TASR	TASER International	NASDAQ
TATT	TAT Technologies Ltd.	NASDAQ
TAYC	Taylor Capital Group	NASDAQ
TAYCO	Taylor Capital Group	NASDAQ
TAYCP	Taylor Capital Group	NASDAQ
TAYD	Taylor Devices	NASDAQ
TCPC	TCP Capital Corp.	NASDAQ
TEAR	TearLab Corporation	NASDAQ
TECD	Tech Data Corporation	NASDAQ
TECH	Techne Corporation	NASDAQ
TCCO	Technical Communications Corporation	NASDAQ
TTGT	TechTarget	NASDAQ
TECUA	Tecumseh Products Company	NASDAQ
TECUB	Tecumseh Products Company	NASDAQ
TKMR	Tekmira Pharmaceuticals Corp	NASDAQ
TSYS	TeleCommunication Systems	NASDAQ
TNAV	TeleNav	NASDAQ
TTEC	TeleTech Holdings	NASDAQ
TELK	Telik	NASDAQ
TLAB	Tellabs	NASDAQ
WRLS	Telular Corporation	NASDAQ
TBNK	Territorial Bancorp Inc.	NASDAQ
TSRO	TESARO	NASDAQ
TESO	Tesco Corporation	NASDAQ
TSLA	Tesla Motors	NASDAQ
TESS	TESSCO Technologies Incorporated	NASDAQ
TSRA	Tessera Technologies	NASDAQ
TTEK	Tetra Tech	NASDAQ
TTPH	Tetraphase Pharmaceuticals	NASDAQ
TCBI	Texas Capital Bancshares	NASDAQ
TCBIL	Texas Capital Bancshares	NASDAQ
TCBIP	Texas Capital Bancshares	NASDAQ
TCBIW	Texas Capital Bancshares	NASDAQ
TXN	Texas Instruments Incorporated	NASDAQ
TXRH	Texas Roadhouse	NASDAQ
THRD	TF Financial Corporation	NASDAQ
TFSL	TFS Financial Corporation	NASDAQ
TGTX	TG Therapeutics	NASDAQ
TGE	TGC Industries	NASDAQ
ABCO	The Advisory Board Company	NASDAQ
ANDE	The Andersons	NASDAQ
TBBK	The Bancorp	NASDAQ
BKYF	The Bank of Kentucky Financial Corp.	NASDAQ
BONT	The Bon+AC0-Ton Stores	NASDAQ
CG	The Carlyle Group L.P.	NASDAQ
CAKE	The Cheesecake Factory Incorporated	NASDAQ
CHEF	The Chefs+ACYAIw-39	NASDAQ
PLCE	The Children+ACYAIw-39	NASDAQ
DSGX	The Descartes Systems Group Inc.	NASDAQ
DXYN	The Dixie Group	NASDAQ
ENSG	The Ensign Group	NASDAQ
XONE	The ExOne Company	NASDAQ
FINL	The Finish Line	NASDAQ
FBMS	The First Bancshares	NASDAQ
FLIC	The First of Long Island Corporation	NASDAQ
TFM	The Fresh Market	NASDAQ
GT	The Goodyear Tire +ACY- Rubber Company	NASDAQ
GTPPP	The Goodyear Tire +ACY- Rubber Company	NASDAQ
HCKT	The Hackett Group	NASDAQ
HAIN	The Hain Celestial Group	NASDAQ
CUBA	The Herzfeld Caribbean Basin Fund	NASDAQ
INTG	The Intergroup Corporation	NASDAQ
KEYW	The KEYW Holding Corporation	NASDAQ
MSG	The Madison Square Garden Company	NASDAQ
TMNG	The Management Network Group	NASDAQ
MDCO	The Medicines Company	NASDAQ
MIDD	The Middleby Corporation	NASDAQ
NDAQ	The NASDAQ OMX Group	NASDAQ
NAVG	The Navigators Group	NASDAQ
PTRY	The Pantry	NASDAQ
PRSC	The Providence Service Corporation	NASDAQ
SPNC	The Spectranetics Corporation	NASDAQ
ULTI	The Ultimate Software Group	NASDAQ
WTSL	The Wet Seal	NASDAQ
YORW	The York Water Company	NASDAQ
NCTY	The9 Limited	NASDAQ
THRX	Theravance	NASDAQ
KOOL	THERMOGENESIS Corp.	NASDAQ
TST	TheStreet	NASDAQ
TCRD	THL Credit	NASDAQ
THOR	Thoratec Corporation	NASDAQ
THLD	Threshold Pharmaceuticals	NASDAQ
THTI	THT Heat Transfer Technology	NASDAQ
OINK	Tianli Agritech	NASDAQ
TIBX	TIBCO Software	NASDAQ
TICC	TICC Capital Corp.	NASDAQ
TIGR	TigerLogic Corporation	NASDAQ
TTS	Tile Shop Hldgs	NASDAQ
TSBK	Timberland Bancorp	NASDAQ
TITN	Titan Machinery Inc.	NASDAQ
TIVO	TiVo Inc.	NASDAQ
TISA	Top Image Systems	NASDAQ
TOPS	TOP Ships Inc.	NASDAQ
TORM          	TOR Minerals International Inc	NASDAQ
TRMD	TORM A/S	NASDAQ
TRNX	Tornier N.V.	NASDAQ
TOFC	Tower Financial Corporation	NASDAQ
TWGP	Tower Group International	NASDAQ
TSEM	Tower Semiconductor Ltd.	NASDAQ
TWER	Towerstream Corporation	NASDAQ
CLUB	Town Sports International Holdings	NASDAQ
TOWN	Towne Bank	NASDAQ
TSCO	Tractor Supply Company	NASDAQ
TSRE	Trade Street Residential	NASDAQ
TWMC	Trans World Entertainment Corp.	NASDAQ
TACT	TransAct Technologies Incorporated	NASDAQ
TRNS	Transcat	NASDAQ
TSPT	Transcept Pharmaceuticals	NASDAQ
TGA	Transglobe Energy Corp	NASDAQ
TTHI	Transition Therapeutics	NASDAQ
TXCC	TranSwitch Corporation	NASDAQ
TZYM	Tranzyme	NASDAQ
TZOO	Travelzoo Inc.	NASDAQ
TREE	Tree.com	NASDAQ
TCBK	TriCo Bancshares	NASDAQ
TRS	TriMas Corporation	NASDAQ
TRMB	Trimble Navigation Limited	NASDAQ
TRIB	Trinity Biotech plc	NASDAQ
TRIO	Trio Merger Corp.	NASDAQ
TRIP	TripAdvisor	NASDAQ
TQNT	TriQuint Semiconductor	NASDAQ
TSC	TriState Capital Holdings	NASDAQ
TRIT	Tri+AC0-Tech Holding Inc.	NASDAQ
TSRX	Trius Therapeutics	NASDAQ
TROV	TrovaGene	NASDAQ
TROVU	TrovaGene	NASDAQ
TROVW	TrovaGene	NASDAQ
TRLG	True Religion Apparel	NASDAQ
THST	Truett+AC0-Hurst	NASDAQ
TBOW	Trunkbow International Holdings Ltd.	NASDAQ
TRST	TrustCo Bank Corp NY	NASDAQ
TRMK	Trustmark Corporation	NASDAQ
TSRI	TSR	NASDAQ
TTMI	TTM Technologies	NASDAQ
TUES	Tuesday Morning Corp.	NASDAQ
TFCO	Tufco Technologies	NASDAQ
TWTC	tw telecom inc.	NASDAQ
TWIN	Twin Disc	NASDAQ
USCR	U S Concrete	NASDAQ
PRTS	U.S. Auto Parts Network	NASDAQ
USEG	U.S. Energy Corp.	NASDAQ
GROW	U.S. Global Investors	NASDAQ
UBIC	UBIC	NASDAQ
UBNT	Ubiquiti Networks	NASDAQ
UFPT	UFP Technologies	NASDAQ
ULTA	Ulta Salon	NASDAQ
UCTT	Ultra Clean Holdings	NASDAQ
ULBI	Ultralife Corporation	NASDAQ
ULTR	Ultrapetrol (Bahamas) Limited	NASDAQ
UTEK	Ultratech	NASDAQ
UMBF	UMB Financial Corporation	NASDAQ
UMPQ	Umpqua Holdings Corporation	NASDAQ
UNAM	Unico American Corporation	NASDAQ
UNIS	Unilife Corporation	NASDAQ
UNB	Union Bankshares	NASDAQ
UBSH	Union First Market Bankshares Corporation	NASDAQ
UNXL	Uni+AC0-Pixel	NASDAQ
UBCP	United Bancorp	NASDAQ
UBOH	United Bancshares	NASDAQ
UBSI	United Bankshares	NASDAQ
UCBA	United Community Bancorp	NASDAQ
UCBI	United Community Banks	NASDAQ
UCFC	United Community Financial Corp.	NASDAQ
UBNK	United Financial Bancorp	NASDAQ
UFCS	United Fire Group	NASDAQ
